eventid,date,year,state,city,attack_type,weapon,target,group,fatalities,injuries,summary,latitude,longitude
199903280010,28-Mar-99,1999,Wisconsin,Milwaukee,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | Summit Women's Health Organization,Anti-Abortion Activists,0,0,"3/28/1999: Peter Quinn ignited a fire at the Summit Women's Health Organization in Milwaukee, Wisconsin, United States.  The clinic sustained minor damages.  There were no casualties.",43.04181,-87.906844
199903290005,29-Mar-99,1999,Nevada,Las Vegas,Bombing/Explosion,Explosives/Bombs/Dynamite,"Government (General) | Government Personnel (excluding police, military) | Bureau of Alcohol, Tobacco and Firearms office in Las Vegas Nevada",Unaffiliated Individual(s),0,0,"3/29/1999: Frank Darwin Alexander sent a mail bomb addressed to the Bureau of Alcohol, Tobacco and Firearms office in Las Vegas, Nevada, United States.  Alexander notified authorities that the bomb was located at the Las Vegas Greyhound bus station and the device was subsequently removed.",36.171915,-115.139974
199903290006,29-Mar-99,1999,Idaho,Sioux Falls,Facility/Infrastructure Attack,Incendiary,"Abortion Related | Clinics | Planned Parenthood clinic in Sioux Falls, South Dakota",Anti-Abortion Activists,0,0,"3/29/1999: Martin Uphoff set a bush on fire that was located in front of the Planned Parenthood of Sioux Fall, South Dakota, United States.  The fire did not spread to the abortion clinic but caused $100 in damages to the bush.",43.549975,-96.700327
199903310007,31-Mar-99,1999,Wisconsin,Waukesha,Facility/Infrastructure Attack,Incendiary,"Abortion Related | Clinics | Planned Parenthood clinic in Waukesha, Wisconsin",Anti-Abortion Activists,0,0,"3/31/1999: Peter Quinn broke into the Planned Parenthood clinic in Waukesha, Wisconsin, United States, through a window and ignited a fire.  There were no casualties, but the fire caused $400 in damages to the health care facility.",43.014423,-88.235513
199904100005,10-Apr-99,1999,Colorado,Colorado Springs,Facility/Infrastructure Attack,Incendiary,"Government (General) | Government Building/Facility/Office | Internal Revenue Service Office, Colorado Springs",Anti-Government Group,0,1,"4/10/1999: Unknown perpetrators set fire to the Internal Revenue Service Building in Colorado Springs, Colorado, United States.  The buildings sustained heavy damages and one firefighter was injured fighting the blaze.",38.793235,-104.803412
199904200004,20-Apr-99,1999,Colorado,Littleton,Armed Assault,Firearms,Educational Institution | Teacher/Professor/Instructor | Students and teachers at Columbine High School.,Unaffiliated Individual(s),15,24,"04/20/1999: Two armed high school students opened fire in Columbine High School, killing 12 students and one teacher, and wounding 24 before committing suicide. The school is located in Littleton, Colorado, U.S.A.",39.616905,-105.014519
199905000002,1-May-99,1999,Washington,Cle Elum,Facility/Infrastructure Attack,Incendiary,"Business | Industrial/Textiles/Factory | log loader at chip mill near Cle Elum, WA",Unknown,0,0,"05/00/1999: Unknown perpetrators set fire to a log loader at a chip mill near Cle Elum, Washington in the United States.  There were no casualties reported in the incident, but the loader was destroyed, costing the mill $65,000.",47.19504,-120.939419
199905010004,1-May-99,1999,New Mexico,Albuquerque,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | Planned Parenthood of New Mexico,Anti-Abortion Activists,0,0,"5/1/1999: Ricky Lee McDonald ignited a fire at the Planned Parenthood of New Mexico clinic in Albuquerque, New Mexico, United States.  There were no casualties, but the abortion clinic sustained $5,000 in damages.",35.08418,-106.648639
199905090005,9-May-99,1999,Oregon,Eugene,Facility/Infrastructure Attack,Incendiary,"Business | Industrial/Textiles/Factory | meat company in Eugene, OR",Animal Liberation Front (ALF),0,0,"05/09/1999: Six members of the Animal and Earth Liberations Fronts (ALF and ELF),  Jacob Ferguson, Stanislas Meyerhoff, Kevin Tubbs, Josephine Overaker, Chelsea Gerlach, and a sixth individual, placed two incendiary devices on the exterior of the office of the Childers Meat Company in Eugene, Oregon in the United States.  One incendiary was placed in the southwest corner of the entrance alcove and the second one on the west side between two buildings.  The blasts caused the building to be completely destroyed, with damage estimated at $1,177,000.  There were no casualties in the incident.  On May 27, the perpetrators sent out a communiqué, claiming responsibility for the arson in the name of ""ALF,"" stating that the devices were purposefully placed near a natural gas line, and that ""As long as companies continue to operate and profit off of Mother Earth and Her sentient beings, the Animal Liberation Front will continue to target these operations and their insurance companies until they are all out of business.""  The perpetrators were part of a group calling themselves ""The Family,"" which committed nearly 20 arson and ecotage attacks over a 6 year period.",44.04992,-123.088544
199906180002,18-Jun-99,1999,California,Sacramento,Facility/Infrastructure Attack,Incendiary,"Religious Figures/Institutions | Place of Worship | The B'nai Israel Synagogue in Sacramento, California",Unaffiliated Individual(s),0,0,"06/18/1999: Arsonists attacked the B'nai Israel synagogue in downtown Sacramento, California, U.S.A.. This was the first of three attacks launched within minutes of each other on synagogues in the Sacramento area. This fire damaged the synagogue, but no casualties were reported. Propaganda fliers left at the scene of the blast blamed the ""North Atlantic Terrorist Organization"" and ""Jewsmedia"" for the war in Kosovo.",38.579065,-121.491014
199906180003,18-Jun-99,1999,California,Carmichael,Facility/Infrastructure Attack,Incendiary,"Religious Figures/Institutions | Place of Worship | Congregation Beth Shalom synagogue in Carmichael, California",Unaffiliated Individual(s),0,0,"06/18/1999: Unknown arsonists attacked Congregation Beth Shalom synagogue in Carmichael, Sacramento County, California, U.S.A.. This was the second of three attacks launched within minutes of each other on synagogues in the Sacramento area. This fire damaged the synagogue, but no casualties were reported.",38.609823,-121.353164
199906180004,18-Jun-99,1999,California,Sacramento,Facility/Infrastructure Attack,Incendiary,"Religious Figures/Institutions | Place of Worship | The Kenesset Israel Torah Center in Sacramento, California",Unaffiliated Individual(s),0,0,"06/18/1999: Unknown arsonists attacked Kenesset Israel Torah Center synagogue in Sacramento, California, U.S.A.. This was the last of three attacks launched within minutes of each other on synagogues in the Sacramento area. This fire damaged the synagogue, but no casualties were reported.",38.586157,-121.39274
199907010009,1-Jul-99,1999,California,Redding,Armed Assault,Firearms,Private Citizens & Property | Named Civilian | Gary Matson and Winfield Scott Mowder,White Extremists,2,0,"7/1/1999: Mathew Williams and Tyler Williams broke into the home of Gary Matson and Winfield Scott Mowder, an openly gay couple in Redding, California, United States.  The Williams brothers shot and killed Matson and Mowder and stole Matson's credit card and car.  Mathew and Tyler Williams were both affiliated with the Christian Identity movement and shared views that Blacks, Homosexuals, and Jews were subhuman and needed to be eliminated for the survival of the White race.",40.587515,-122.392934
199907020004,2-Jul-99,1999,Illinois,Chicago,Armed Assault,Firearms,Private Citizens & Property | Religion Identified | Jews attending temple.,World Church of the Creator,0,6,"07/02/1999: Perpetrator, Benjamin Nathaniel Smith, shot at 15 people leaving a Jewish temple in Chicago, Illinois, U.S.A. Six people were injured in the attack.  Smith, an avowed white supremacists and member of the Christian Identity church, World Church of the Creator, went on to injure three and kill two more people in his three day shooting spree.  As the police closed in on Smith, he committed suicide.",41.88415,-87.632409
199907020005,2-Jul-99,1999,Illinois,Skokie,Armed Assault,Firearms,Private Citizens & Property | Race/Ethnicity Identified | Ricky Birdson,World Church of the Creator,1,0,"07/02/1999: Perpetrator, Benjamin Nathaniel Smith, shot and killed Ricky Birdson in Skokie, Illinois, U.S.A. Ricky Birdson was an African American man who was walking with his family at the time of the attack.  Smith, an avowed white supremacists and member of the Christian Identity church, World Church of the Creator, injured a total of nine people and killed two in his three day shooting spree.  As the police closed in on Smith, he committed suicide.",42.02634,-87.755679
199907020006,2-Jul-99,1999,Illinois,Northbrook,Armed Assault,Firearms,Private Citizens & Property | Race/Ethnicity Identified | Fu S. Lin,World Church of the Creator,0,1,"07/02/1999: Perpetrator, Benjamin Nathaniel Smith, shot and injured Fu S. Lin in Northbrook, Illinois, U.S.A. Fu S. Lin was an Asian-American. Smith, an avowed white supremacists and member of the Christian Identity church, World Church of the Creator, injured a total of nine people and killed two in his three day shooting spree.  As the police closed in on Smith, he committed suicide.",42.12972,-87.831564
199907020007,2-Jul-99,1999,California,Sacramento,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | Choice Medical Clinic,White Extremists,0,0,"7/2/1999: Benjamin Matthew Williams and James Tyler Williams broke into the Choice Medical Clinic in Sacramento, California, United States and ignited a fire.  There were no casualties but the abortion clinic sustained $100,000 in damages.",38.579065,-121.491014
199907030007,3-Jul-99,1999,Illinois,Decatur,Armed Assault,Firearms,Religious Figures/Institutions | Religious Figure | Minister,World Church of the Creator,0,1,"07/03/1999: Perpetrator, Benjamin Nathaniel Smith, shot and injured an African Minister in Decatur, Illinois, U.S.A. Smith, an avowed white supremacists and member of the Christian Identity church, World Church of the Creator, injured a total of nine people and killed two in his three day shooting spree.  As the police closed in on Smith, he committed suicide.",39.845845,-88.952459
199907030008,3-Jul-99,1999,Illinois,Springfield,Armed Assault,Firearms,Private Citizens & Property | Race/Ethnicity Identified | Minority,World Church of the Creator,0,1,"07/03/1999: Perpetrator, Benjamin Nathaniel Smith, shot and injured an individual in Springfield, Illinois, U.S.A. Smith, an avowed white supremacists and member of the Christian Identity church, World Church of the Creator, injured a total of nine people and killed two in his three day shooting spree.  As the police closed in on Smith, he committed suicide.",39.801055,-89.643604
199907040005,4-Jul-99,1999,Indiana,Bloomington,Armed Assault,Firearms,Private Citizens & Property | Race/Ethnicity Identified | Won-Joon Yoon,World Church of the Creator,2,0,"07/04/1999: Perpetrator, Benjamin Nathaniel Smith, shot and killed Won-Joon Yoon, a Korean-American doctoral student who was leaving a Korean Methodist Church in Bloomington, Indiana, U.S.A. Smith, an avowed white supremacists and member of the Christian Identity church, World Church of the Creator, injured a total of nine people and killed two in his three day shooting spree.  As the police closed in on Smith, he committed suicide.",39.164021,-86.509869
